HH MM       Wp      kak      lrm      wmq      izn      fur      ebr      tdc      sjg      tuc      hon      cnb   n
12 53    0.048    0.066    0.045  999.000    0.126    0.254    0.176  999.000    0.120    0.071    0.041    0.041   4
12 54    0.042    0.036    0.037  999.000    0.178    0.570    0.181  999.000    0.146    0.082    0.043    0.051   4
12 55    0.034    0.021    0.048  999.000    0.167    0.508    0.151  999.000    0.083    0.065    0.037    0.030   4
12 56    0.040    0.036    0.062  999.000    0.140    0.317    0.155  999.000    0.053    0.069    0.024    0.038   4
12 57    0.054    0.041    0.076  999.000    0.133    0.335    0.140  999.000    0.096    0.112    0.024    0.075   4
12 58    0.059    0.046    0.076  999.000    0.103    0.257    0.113  999.000    0.112    0.108    0.046    0.068   4
12 59    0.032    0.030    0.034  999.000    0.101    0.182    0.065  999.000    0.060    0.071    0.036    0.028   4
13 00    0.033    0.043    0.039  999.000    0.100    0.140    0.063  999.000    0.043    0.057    0.019    0.029   4
13 01    0.044    0.064    0.063  999.000    0.154    0.300    0.142  999.000    0.057    0.041    0.016    0.033   4
13 02    0.037    0.055    0.048  999.000    0.134    0.245    0.112  999.000    0.048    0.066    0.022    0.023   4
13 03    0.034    0.025    0.046  999.000    0.083    0.162    0.041  999.000    0.031    0.054    0.030    0.036   4
13 04    0.036    0.037    0.044  999.000    0.078    0.167    0.115  999.000    0.052    0.040    0.021    0.043   4
13 05    0.037    0.034    0.048  999.000    0.128    0.322    0.123  999.000    0.054    0.081    0.031    0.033   4
13 06    0.046    0.043    0.072  999.000    0.131    0.304    0.192  999.000    0.046    0.065    0.024    0.045   4
13 07    0.045    0.066    0.048  999.000    0.177    0.315    0.151  999.000    0.062    0.071    0.016    0.051   4
13 08    0.052    0.050    0.045  999.000    0.135    0.242    0.197  999.000    0.061    0.066    0.046    0.067   4
13 09    0.099    0.064    0.051  999.000    0.145    0.304    0.174  999.000    0.054    0.062    0.089    0.190   4
13 10    0.188    0.134    0.054  999.000    0.146    0.272    0.084  999.000    0.079    0.077    0.251    0.315   4
13 11    0.400    0.273    0.128  999.000    0.239    0.523    0.191  999.000    0.086    0.117    0.528    0.668   4
13 12    0.439    0.321    0.109  999.000    0.238    0.493    0.202  999.000    0.062    0.141    0.614    0.711   4
13 13    0.178    0.111    0.069  999.000    0.124    0.323    0.124  999.000    0.079    0.245    0.269    0.261   4
13 14    0.162    0.071    0.110  999.000    0.168    0.538    0.258  999.000    0.075    0.146    0.203    0.265   4
13 15    0.184    0.124    0.057  999.000    0.153    0.392    0.189  999.000    0.081    0.060    0.268    0.289   4
13 16    0.133    0.111    0.089  999.000    0.118    0.255    0.116  999.000    0.072    0.068    0.160    0.170   4
13 17    0.095    0.095    0.052  999.000    0.179    0.297    0.160  999.000    0.056    0.097    0.131    0.103   4
13 18    0.071    0.079    0.046  999.000    0.162    0.291    0.178  999.000    0.053    0.063    0.056    0.102   4
13 19    0.072    0.063    0.044  999.000    0.109    0.157    0.132  999.000    0.045    0.111    0.093    0.090   4
13 20    0.069    0.068    0.042  999.000    0.106    0.241    0.107  999.000    0.079    0.090    0.086    0.080   4
13 21    0.072    0.063    0.047  999.000    0.160    0.316    0.110  999.000    0.123    0.096    0.064    0.113   4
13 22    0.069    0.059    0.076  999.000    0.112    0.241    0.122  999.000    0.102    0.087    0.044    0.097   4
13 23    0.056    0.054    0.066  999.000    0.100    0.165    0.121  999.000    0.063    0.096    0.037    0.067   4
13 24    0.065    0.043    0.063  999.000    0.110    0.185    0.104  999.000    0.039    0.095    0.056    0.100   4
13 25    0.062    0.037    0.087  999.000    0.103    0.155    0.098  999.000    0.046    0.051    0.036    0.090   4
13 26    0.075    0.060    0.064  999.000    0.119    0.290    0.103  999.000    0.035    0.064    0.038    0.136   4
13 27    0.057    0.057    0.042  999.000    0.098    0.241    0.193  999.000    0.050    0.074    0.045    0.086   4
13 28    0.053    0.064    0.038  999.000    0.103    0.276    0.190  999.000    0.068    0.070    0.035    0.076   4
13 29    0.053    0.056    0.063  999.000    0.077    0.193    0.099  999.000    0.051    0.073    0.029    0.065   4
13 30    0.059    0.051    0.064  999.000    0.083    0.204    0.140  999.000    0.088    0.116    0.044    0.076   4
13 31    0.072    0.060    0.066  999.000    0.102    0.255    0.117  999.000    0.100    0.157    0.063    0.099   4
13 32    0.079    0.060    0.077  999.000    0.146    0.255    0.158  999.000    0.091    0.116    0.082    0.096   4
13 33    0.126    0.076    0.080  999.000    0.139    0.321    0.141  999.000    0.063    0.111    0.195    0.155   4
13 34    0.139    0.066    0.061  999.000    0.131    0.312    0.096  999.000    0.046    0.126    0.220    0.210   4
13 35    0.097    0.062    0.048  999.000    0.151    0.232    0.122  999.000    0.059    0.125    0.126    0.152   4
13 36    0.065    0.071    0.037  999.000    0.191    0.366    0.145  999.000    0.083    0.123    0.045    0.108   4
13 37    0.051    0.052    0.046  999.000    0.149    0.307    0.175  999.000    0.085    0.067    0.041    0.064   4
13 38    0.055    0.032    0.065  999.000    0.147    0.351    0.172  999.000    0.064    0.097    0.057    0.065   4
13 39    0.070    0.070    0.066  999.000    0.083    0.223    0.114  999.000    0.047    0.082    0.067    0.075   4
13 40    0.050    0.058    0.047  999.000    0.127    0.323    0.093  999.000    0.058    0.131    0.038    0.056   4
13 41    0.056    0.065    0.060  999.000    0.123    0.271    0.070  999.000    0.040    0.135    0.047    0.052   4
13 42    0.067    0.095    0.062  999.000    0.155    0.209    0.131  999.000    0.035    0.118    0.056    0.053   4
13 43    0.072    0.080    0.052  999.000    0.146    0.224    0.148  999.000    0.079    0.085    0.047    0.108   4
13 44    0.117    0.128    0.195  999.000    0.139    0.238    0.200  999.000    0.230    0.165    0.049    0.098   4
13 45    0.217    0.253    0.422  999.000    0.296    0.381    0.316  999.000    0.258    0.124    0.101    0.093   4
13 46    0.245    0.269    0.502  999.000    0.361    0.613    0.311  999.000    0.197    0.075    0.069    0.139   4
13 47    0.165    0.162    0.282  999.000    0.211    0.374    0.206  999.000    0.062    0.060    0.056    0.159   4
13 48    0.094    0.066    0.200  999.000    0.148    0.176    0.056  999.000    0.068    0.099    0.028    0.081   4
13 49    0.133    0.134    0.248  999.000    0.162    0.229    0.082  999.000    0.078    0.107    0.058    0.091   4
13 50    0.118    0.145    0.199  999.000    0.154    0.304    0.209  999.000    0.046    0.132    0.060    0.068   4
13 51    0.072    0.075    0.103  999.000    0.092    0.136    0.141  999.000    0.069    0.134    0.049    0.059   4
13 52    0.045    0.036    0.091  999.000    0.141    0.241    0.079  999.000    0.110    0.081    0.030    0.025   4
13 53    0.049    0.047    0.071  999.000    0.137    0.284    0.114  999.000    0.077    0.095    0.029    0.049   4
13 54    0.057    0.039    0.066  999.000    0.156    0.274    0.154  999.000    0.038    0.093    0.032    0.092   4
13 55    0.068    0.056    0.084  999.000    0.147    0.276    0.125  999.000    0.052    0.096    0.041    0.092   4
13 56    0.076    0.059    0.133  999.000    0.085    0.238    0.145  999.000    0.070    0.067    0.046    0.067   4
13 57    0.223    0.243    0.378  999.000    0.227    0.395    0.124  999.000    0.097    0.080    0.051    0.221   4
13 58    0.559    0.547    0.776  999.000    0.276    0.376    0.151  999.000    0.055    0.070    0.231    0.683   4
13 59    0.505    0.404    0.841  999.000    0.267    0.445    0.314  999.000    0.049    0.117    0.209    0.565   4
14 00    0.482    0.425    0.876  999.000    0.236    0.376    0.238  999.000    0.067    0.093    0.143    0.484   4
14 01    0.371    0.222    0.767  999.000    0.397    0.468    0.351  999.000    0.102    0.113    0.110    0.385   4
14 02    0.317    0.181    0.755  999.000    0.311    0.397    0.257  999.000    0.096    0.146    0.086    0.247   4
14 03    0.643    0.497    0.970  999.000    0.173    0.188    0.137  999.000    0.125    0.098    0.286    0.818   4
14 04    0.657    0.488    0.953  999.000    0.288    0.473    0.388  999.000    0.165    0.147    0.314    0.873   4
14 05    0.357    0.199    0.503  999.000    0.364    0.602    0.376  999.000    0.114    0.152    0.172    0.552   4
14 06    0.192    0.118    0.315  999.000    0.235    0.405    0.229  999.000    0.073    0.174    0.077    0.258   4
14 07    0.187    0.092    0.241  999.000    0.198    0.314    0.170  999.000    0.076    0.101    0.104    0.311   4
14 08    0.143    0.106    0.158  999.000    0.240    0.322    0.142  999.000    0.096    0.061    0.079    0.228   4
14 09    0.086    0.083    0.106  999.000    0.238    0.378    0.168  999.000    0.072    0.096    0.032    0.122   4
14 10    0.084    0.071    0.089  999.000    0.146    0.230    0.112  999.000    0.095    0.148    0.034    0.143   4
14 11    0.088    0.068    0.068  999.000    0.067    0.265    0.070  999.000    0.123    0.110    0.068    0.149   4
14 12    0.099    0.047    0.066  999.000    0.065    0.301    0.101  999.000    0.079    0.161    0.099    0.183   4
14 13    0.088    0.068    0.055  999.000    0.130    0.325    0.156  999.000    0.053    0.174    0.058    0.169   4
14 14    0.086    0.072    0.062  999.000    0.160    0.385    0.227  999.000    0.103    0.157    0.051    0.158   4
14 15    0.083    0.055    0.100  999.000    0.190    0.333    0.189  999.000    0.072    0.080    0.048    0.130   4
14 16    0.063    0.052    0.068  999.000    0.164    0.228    0.118  999.000    0.070    0.041    0.051    0.080   4
14 17    0.079    0.091    0.082  999.000    0.165    0.329    0.195  999.000    0.119    0.130    0.077    0.065   4
14 18    0.089    0.110    0.087  999.000    0.196    0.422    0.264  999.000    0.185    0.218    0.052    0.106   4
14 19    0.071    0.095    0.062  999.000    0.165    0.273    0.202  999.000    0.117    0.184    0.031    0.094   4
14 20    0.047    0.042    0.031  999.000    0.125    0.243    0.138  999.000    0.128    0.196    0.062    0.054   4
14 21    0.064    0.054    0.047  999.000    0.140    0.264    0.138  999.000    0.079    0.172    0.065    0.089   4
14 22    0.068    0.066    0.058  999.000    0.111    0.243    0.141  999.000    0.063    0.175    0.068    0.080   4
14 23    0.041    0.034    0.053  999.000    0.104    0.197    0.127  999.000    0.097    0.157    0.042    0.037   4
14 24    0.050    0.042    0.074  999.000    0.160    0.294    0.150  999.000    0.112    0.092    0.041    0.043   4
14 25    0.060    0.047    0.082  999.000    0.171    0.294    0.137  999.000    0.086    0.128    0.069    0.044   4
14 26    0.060    0.080    0.068  999.000    0.059    0.134    0.091  999.000    0.069    0.129    0.044    0.049   4
14 27    0.058    0.080    0.047  999.000    0.072    0.110    0.100  999.000    0.076    0.096    0.041    0.066   4
14 28    0.047    0.055    0.044  999.000    0.115    0.127    0.113  999.000    0.065    0.129    0.024    0.064   4
14 29    0.058    0.079    0.049  999.000    0.155    0.287    0.159  999.000    0.059    0.159    0.045    0.057   4
14 30    0.063    0.076    0.068  999.000    0.183    0.256    0.231  999.000    0.063    0.125    0.030    0.075   4
14 31    0.062    0.056    0.078  999.000    0.190    0.329    0.188  999.000    0.044    0.113    0.029    0.085   4
14 32    0.054    0.045    0.051  999.000    0.120    0.298    0.100  999.000    0.050    0.197    0.059    0.059   4
14 33    0.059    0.041    0.069  999.000    0.151    0.310    0.157  999.000    0.065    0.223    0.051    0.076   4
14 34    0.058    0.048    0.062  999.000    0.109    0.175    0.166  999.000    0.090    0.106    0.040    0.081   4
14 35    0.067    0.066    0.068  999.000    0.192    0.436    0.170  999.000    0.108    0.149    0.061    0.073   4
14 36    0.054    0.055    0.052  999.000    0.177    0.346    0.172  999.000    0.105    0.131    0.059    0.051   4
14 37    0.048    0.064    0.039  999.000    0.161    0.253    0.164  999.000    0.072    0.180    0.040    0.049   4
14 38    0.045    0.040    0.039  999.000    0.170    0.344    0.159  999.000    0.079    0.151    0.045    0.055   4
14 39    0.042    0.028    0.042  999.000    0.165    0.327    0.227  999.000    0.103    0.087    0.044    0.054   4
14 40    0.058    0.056    0.027  999.000    0.128    0.221    0.215  999.000    0.114    0.091    0.057    0.091   4
14 41    0.091    0.051    0.090  999.000    0.121    0.089    0.192  999.000    0.085    0.111    0.051    0.173   4
14 42    0.116    0.076    0.111  999.000    0.069    0.156    0.105  999.000    0.107    0.141    0.033    0.245   4
14 43    0.132    0.120    0.145  999.000    0.099    0.280    0.124  999.000    0.111    0.174    0.047    0.216   4
14 44    0.080    0.078    0.122  999.000    0.086    0.204    0.131  999.000    0.060    0.128    0.033    0.087   4
14 45    0.065    0.054    0.075  999.000    0.061    0.201    0.153  999.000    0.031    0.063    0.015    0.068   3
14 46    0.053    0.035    0.064  999.000    0.086    0.135    0.094  999.000    0.103    0.078    0.028    0.059   3
14 47    0.054    0.048    0.044  999.000    0.109    0.187    0.110  999.000    0.095    0.120    0.039    0.071   3
14 48    0.091    0.092    0.091  999.000    0.116    0.257    0.107  999.000    0.077    0.086    0.043    0.088   3
14 49    0.075    0.061    0.084  999.000    0.118    0.175    0.118  999.000    0.089    0.071    0.024    0.080   3
14 50    0.052    0.049    0.054  999.000    0.134    0.219    0.139  999.000    0.099    0.069    0.033    0.052   3
14 51    0.049    0.031    0.046  999.000    0.202    0.258    0.163  999.000    0.115    0.083    0.035    0.069   3
14 52    0.050    0.041    0.035  999.000    0.146    0.256    0.124  999.000    0.096    0.151    0.024    0.072   3
14 53    0.072    0.074    0.051  999.000    0.137    0.155    0.142  999.000    0.076    0.188    0.030    0.092   3
14 54    0.061    0.083    0.059  999.000    0.100    0.178    0.102  999.000    0.054    0.162    0.054    0.041   3
14 55    0.063    0.080    0.035  999.000    0.085    0.187    0.139  999.000    0.101    0.158    0.051    0.073   3
14 56    0.079    0.064    0.075  999.000    0.286    0.505    0.292  999.000    0.060    0.175    0.034    0.099   3
14 57    0.092    0.096    0.101  999.000    0.209    0.336    0.157  999.000    0.057    0.163    0.032    0.081   3
14 58    0.059    0.062    0.065  999.000    0.135    0.256    0.098  999.000    0.109    0.179    0.051    0.050   3
14 59    0.061    0.080    0.058  999.000    0.101    0.204    0.125  999.000    0.129    0.228    0.052    0.043   3
15 00    0.049    0.084    0.029  999.000    0.080    0.155    0.075  999.000    0.099    0.132    0.034    0.034   3
15 01    0.045    0.058    0.041  999.000    0.057    0.199    0.093  999.000    0.096    0.112    0.017    0.037   3
15 02    0.059    0.062    0.059  999.000    0.044    0.181    0.097  999.000    0.108    0.099    0.017    0.057   3
15 03    0.058    0.073    0.038  999.000    0.062    0.149    0.073  999.000    0.077    0.086    0.013    0.065   3
15 04    0.050    0.059    0.046  999.000    0.096    0.175    0.128  999.000    0.092    0.081    0.034    0.046   3
15 05    0.053    0.036    0.063  999.000    0.131    0.238    0.141  999.000    0.107    0.101    0.045    0.060   3
15 06    0.046    0.039    0.069  999.000    0.107    0.182    0.080  999.000    0.104    0.121    0.026    0.031   3
15 07    0.050    0.053    0.072  999.000    0.107    0.143    0.079  999.000    0.062    0.145    0.038    0.025   3
15 08    0.040    0.047    0.039  999.000    0.120    0.228    0.064  999.000    0.070    0.111    0.033    0.035   3
15 09    0.050    0.044    0.045  999.000    0.068    0.192    0.082  999.000    0.049    0.075    0.042    0.063   3
15 10    0.055    0.057    0.049  999.000    0.079    0.309    0.097  999.000    0.063    0.102    0.030    0.060   3
15 11    0.040    0.042    0.030  999.000    0.064    0.251    0.063  999.000    0.041    0.125    0.051    0.047   3
15 12    0.044    0.062    0.032  999.000    0.097    0.226    0.112  999.000    0.058    0.121    0.041    0.038   3
15 13    0.068    0.076    0.054  999.000    0.111    0.275    0.144  999.000    0.061    0.213    0.068    0.074   3
15 14    0.074    0.050    0.074  999.000    0.119    0.292    0.127  999.000    0.073    0.125    0.067    0.098   3
15 15    0.049    0.028    0.057  999.000    0.111    0.276    0.108  999.000    0.061    0.114    0.069    0.060   3
15 16    0.045    0.049    0.033  999.000    0.078    0.187    0.102  999.000    0.055    0.194    0.081    0.053   3
15 17    0.058    0.055    0.057  999.000    0.091    0.190    0.060  999.000    0.074    0.164    0.042    0.062   3
15 18    0.041    0.033    0.065  999.000    0.119    0.266    0.106  999.000    0.058    0.099    0.033    0.026   3
15 19    0.042    0.030    0.049  999.000    0.086    0.226    0.092  999.000    0.076    0.119    0.060    0.046   3
15 20    0.028    0.027    0.028  999.000    0.085    0.209    0.082  999.000    0.077    0.091    0.067    0.030   3
15 21    0.030    0.037    0.031  999.000    0.123    0.246    0.111  999.000    0.067    0.068    0.040    0.022   3
15 22    0.038    0.042    0.038  999.000    0.146    0.327    0.161  999.000    0.042    0.120    0.051    0.034   3
15 23    0.041    0.033    0.047  999.000    0.072    0.228    0.152  999.000    0.047    0.154    0.047    0.043   3
15 24    0.048    0.049    0.029  999.000    0.109    0.234    0.143  999.000    0.053    0.146    0.045    0.065   3
15 25    0.052    0.076    0.020  999.000    0.087    0.249    0.110  999.000    0.052    0.072    0.023    0.059   3
15 26    0.038    0.055    0.017  999.000    0.045    0.172    0.053  999.000    0.036    0.121    0.037    0.041   3
15 27    0.038    0.038    0.040  999.000    0.034    0.104    0.073  999.000    0.059    0.091    0.049    0.041   4
15 28    0.040    0.031    0.058  999.000    0.036    0.138    0.074  999.000    0.070    0.139    0.019    0.033   4
15 29    0.061    0.059    0.072  999.000    0.066    0.227    0.091  999.000    0.058    0.163    0.036    0.048   4
15 30    0.071    0.061    0.060  999.000    0.127    0.317    0.119  999.000    0.052    0.118    0.039    0.037   4
15 31    0.064    0.055    0.046  999.000    0.103    0.166    0.114  999.000    0.060    0.133    0.045    0.053   4
15 32    0.054    0.040    0.065  999.000    0.047    0.094    0.099  999.000    0.053    0.130    0.039    0.065   4
15 33    0.052    0.027    0.048  999.000    0.072    0.147    0.093  999.000    0.070    0.117    0.030    0.062   4
15 34    0.043    0.022    0.033  999.000    0.071    0.167    0.086  999.000    0.060    0.153    0.029    0.046   4
15 35    0.059    0.018    0.043  999.000    0.104    0.207    0.080  999.000    0.069    0.179    0.040    0.073   4
15 36    0.054    0.028    0.053  999.000    0.065    0.176    0.087  999.000    0.058    0.115    0.035    0.068   4
15 37    0.041    0.032    0.031  999.000    0.051    0.121    0.082  999.000    0.035    0.098    0.049    0.048   4
15 38    0.072    0.038    0.060  999.000    0.148    0.361    0.128  999.000    0.046    0.149    0.059    0.042   4
15 39    0.080    0.044    0.056  999.000    0.161    0.375    0.150  999.000    0.061    0.212    0.046    0.057   4
15 40    0.052    0.041    0.025  999.000    0.102    0.148    0.142  999.000    0.099    0.125    0.035    0.039   4
15 41    0.064    0.066    0.043  999.000    0.115    0.195    0.111  999.000    0.094    0.097    0.025    0.033   4
15 42    0.044    0.055    0.031  999.000    0.047    0.099    0.063  999.000    0.087    0.145    0.028    0.043   4
15 43    0.049    0.031    0.034  999.000    0.076    0.090    0.099  999.000    0.050    0.112    0.046    0.054   4
15 44    0.044    0.038    0.031  999.000    0.058    0.059    0.072  999.000    0.037    0.086    0.033    0.050   4
15 45    0.043    0.030    0.047  999.000    0.049    0.097    0.131  999.000    0.057    0.156    0.036    0.046   4
15 46    0.044    0.019    0.053  999.000    0.062    0.144    0.107  999.000    0.038    0.122    0.049    0.040   4
15 47    0.051    0.031    0.033  999.000    0.092    0.227    0.123  999.000    0.047    0.106    0.058    0.047   4
15 48    0.067    0.042    0.063  999.000    0.105    0.173    0.125  999.000    0.062    0.079    0.043    0.058   4
15 49    0.063    0.021    0.078  999.000    0.090    0.258    0.104  999.000    0.082    0.186    0.042    0.064   4
15 50    0.066    0.039    0.066  999.000    0.071    0.256    0.142  999.000    0.052    0.186    0.046    0.089   4
15 51    0.094    0.076    0.079  999.000    0.091    0.266    0.135  999.000    0.068    0.185    0.071    0.129   4
15 52    0.096    0.095    0.069  999.000    0.123    0.374    0.148  999.000    0.062    0.231    0.083    0.097   4
15 53    0.078    0.066    0.089  999.000    0.073    0.152    0.065  999.000    0.051    0.179    0.063    0.085   4
15 54    0.079    0.038    0.047  999.000    0.153    0.285    0.201  999.000    0.080    0.376    0.072    0.078   4
15 55    0.061    0.035    0.053  999.000    0.084    0.240    0.189  999.000    0.094    0.277    0.046    0.072   4
15 56    0.061    0.034    0.040  999.000    0.131    0.267    0.174  999.000    0.095    0.195    0.033    0.038   4
15 57    0.056    0.035    0.036  999.000    0.131    0.205    0.152  999.000    0.055    0.183    0.058    0.024   4
15 58    0.058    0.052    0.038  999.000    0.104    0.105    0.068  999.000    0.120    0.168    0.080    0.037   4
15 59    0.059    0.056    0.054  999.000    0.065    0.150    0.100  999.000    0.094    0.155    0.076    0.060   4
16 00    0.039    0.017    0.038  999.000    0.055    0.146    0.101  999.000    0.085    0.156    0.044    0.044   4
16 01    0.065    0.037    0.048  999.000    0.109    0.241    0.151  999.000    0.113    0.182    0.052    0.068   4
16 02    0.074    0.036    0.083  999.000    0.117    0.176    0.164  999.000    0.051    0.067    0.051    0.059   4
16 03    0.047    0.025    0.061  999.000    0.078    0.099    0.114  999.000    0.051    0.083    0.048    0.025   4
16 04    0.044    0.016    0.043  999.000    0.089    0.181    0.124  999.000    0.087    0.072    0.035    0.029   4
16 05    0.069    0.046    0.046  999.000    0.133    0.243    0.146  999.000    0.075    0.098    0.034    0.052   4
16 06    0.051    0.050    0.039  999.000    0.061    0.133    0.052  999.000    0.078    0.150    0.034    0.055   4
16 07    0.059    0.052    0.039  999.000    0.058    0.224    0.068  999.000    0.114    0.225    0.050    0.089   4
16 08    0.064    0.050    0.043  999.000    0.081    0.259    0.101  999.000    0.075    0.181    0.029    0.082   4
16 09    0.069    0.074    0.057  999.000    0.067    0.121    0.098  999.000    0.050    0.132    0.060    0.080   4
16 10    0.065    0.069    0.056  999.000    0.079    0.217    0.098  999.000    0.032    0.101    0.039    0.057   4
16 11    0.058    0.046    0.067  999.000    0.095    0.315    0.126  999.000    0.044    0.100    0.038    0.022   4
16 12    0.065    0.037    0.052  999.000    0.132    0.266    0.189  999.000    0.049    0.108    0.041    0.041   4
16 13    0.050    0.019    0.031  999.000    0.114    0.278    0.207  999.000    0.089    0.090    0.074    0.035   4
16 14    0.042    0.017    0.019  999.000    0.085    0.234    0.155  999.000    0.053    0.110    0.074    0.049   4
16 15    0.057    0.022    0.025  999.000    0.117    0.116    0.118  999.000    0.052    0.124    0.056    0.063   4
16 16    0.065    0.036    0.043  999.000    0.103    0.156    0.116  999.000    0.037    0.125    0.052    0.080   4
16 17    0.073    0.063    0.040  999.000    0.091    0.166    0.078  999.000    0.037    0.120    0.058    0.098   4
16 18    0.050    0.030    0.038  999.000    0.053    0.141    0.078  999.000    0.057    0.139    0.042    0.080   4
16 19    0.055    0.022    0.045  999.000    0.109    0.275    0.124  999.000    0.057    0.233    0.069    0.045   4
16 20    0.073    0.035    0.067  999.000    0.110    0.334    0.157  999.000    0.058    0.178    0.073    0.080   4
16 21    0.070    0.087    0.073  999.000    0.064    0.229    0.172  999.000    0.050    0.074    0.044    0.056   4
16 22    0.067    0.066    0.053  999.000    0.080    0.132    0.076  999.000    0.077    0.102    0.037    0.068   4
16 23    0.060    0.043    0.042  999.000    0.074    0.112    0.089  999.000    0.062    0.158    0.057    0.081   4
16 24    0.055    0.032    0.049  999.000    0.060    0.134    0.101  999.000    0.055    0.158    0.074    0.079   4
16 25    0.053    0.020    0.042  999.000    0.096    0.204    0.077  999.000    0.062    0.141    0.039    0.056   4
16 26    0.063    0.019    0.057  999.000    0.122    0.206    0.182  999.000    0.070    0.072    0.021    0.056   4
16 27    0.065    0.037    0.052  999.000    0.089    0.157    0.159  999.000    0.030    0.079    0.035    0.082   4
16 28    0.064    0.052    0.058  999.000    0.072    0.080    0.146  999.000    0.051    0.083    0.030    0.073   4
16 29    0.094    0.080    0.068  999.000    0.156    0.211    0.290  999.000    0.080    0.133    0.032    0.073   4
16 30    0.078    0.047    0.082  999.000    0.128    0.283    0.204  999.000    0.082    0.093    0.032    0.055   4
16 31    0.094    0.025    0.079  999.000    0.086    0.211    0.193  999.000    0.056    0.056    0.036    0.067   5
16 32    0.128    0.015    0.090  999.000    0.127    0.349    0.225  999.000    0.060    0.109    0.055    0.061   5
16 33    0.090    0.023    0.059  999.000    0.099    0.204    0.134  999.000    0.062    0.150    0.060    0.067   5
16 34    0.082    0.026    0.056  999.000    0.112    0.174    0.113  999.000    0.038    0.111    0.044    0.041   5
16 35    0.084    0.029    0.059  999.000    0.095    0.177    0.111  999.000    0.038    0.134    0.067    0.060   5
16 36    0.060    0.022    0.056  999.000    0.055    0.117    0.118  999.000    0.059    0.101    0.059    0.053   5
16 37    0.072    0.027    0.041  999.000    0.080    0.159    0.099  999.000    0.066    0.137    0.035    0.051   5
16 38    0.078    0.035    0.059  999.000    0.064    0.184    0.199  999.000    0.060    0.095    0.028    0.046   5
16 39    0.081    0.023    0.042  999.000    0.047    0.210    0.145  999.000    0.058    0.139    0.042    0.084   5
16 40    0.064    0.020    0.062  999.000    0.041    0.121    0.102  999.000    0.036    0.139    0.052    0.076   5
16 41    0.053    0.017    0.041  999.000    0.048    0.114    0.152  999.000    0.028    0.097    0.034    0.047   5
16 42    0.050    0.021    0.023  999.000    0.047    0.129    0.154  999.000    0.041    0.063    0.023    0.032   5
16 43    0.090    0.025    0.043  999.000    0.054    0.237    0.223  999.000    0.044    0.109    0.055    0.092   5
16 44    0.088    0.031    0.059  999.000    0.096    0.170    0.177  999.000    0.032    0.148    0.053    0.082   5
16 45    0.101    0.030    0.061  999.000    0.126    0.213    0.173  999.000    0.064    0.128    0.054    0.076   5
16 46    0.084    0.032    0.064  999.000    0.088    0.169    0.160  999.000    0.046    0.138    0.036    0.064   5
16 47    0.049    0.029    0.041  999.000    0.040    0.080    0.145  999.000    0.042    0.126    0.043    0.054   5
16 48    0.068    0.039    0.033  999.000    0.043    0.150    0.172  999.000    0.045    0.147    0.040    0.076   5
16 49    0.070    0.030    0.032  999.000    0.066    0.148    0.142  999.000    0.025    0.117    0.028    0.073   5
16 50    0.060    0.021    0.041  999.000    0.049    0.123    0.145  999.000    0.048    0.134    0.042    0.065   5
16 51    0.055    0.025    0.046  999.000    0.044    0.113    0.085  999.000    0.032    0.089    0.025    0.044   5
16 52    0.062    0.030    0.041  999.000    0.049    0.143    0.169  999.000    0.043    0.164    0.042    0.047   5
16 53    0.087    0.040    0.063  999.000    0.086    0.176    0.193  999.000    0.050    0.143    0.044    0.070   5
16 54    0.112    0.054    0.078  999.000    0.079    0.269    0.224  999.000    0.057    0.140    0.040    0.080   5
16 55    0.090    0.035    0.046  999.000    0.059    0.267    0.176  999.000    0.044    0.143    0.048    0.041   5
16 56    0.066    0.031    0.020  999.000    0.058    0.170    0.072  999.000    0.055    0.184    0.068    0.051   5
16 57    0.067    0.047    0.048  999.000    0.061    0.111    0.101  999.000    0.065    0.140    0.053    0.070   5
16 58    0.082    0.029    0.051  999.000    0.063    0.228    0.137  999.000    0.041    0.111    0.037    0.041   5
16 59    0.069    0.040    0.037  999.000    0.061    0.153    0.118  999.000    0.054    0.142    0.074    0.054   5
17 00    0.107    0.038    0.048  999.000    0.090    0.302    0.083  999.000    0.079    0.167    0.058    0.059   5
17 01    0.074    0.048    0.068  999.000    0.068    0.145    0.100  999.000    0.078    0.072    0.035    0.042   5
17 02    0.066    0.037    0.027  999.000    0.104    0.129    0.128  999.000    0.044    0.073    0.022    0.034   5
17 03    0.082    0.022    0.042  999.000    0.099    0.183    0.159  999.000    0.033    0.091    0.032    0.065   5
17 04    0.076    0.016    0.033  999.000    0.074    0.188    0.145  999.000    0.041    0.091    0.047    0.069   5
17 05    0.067    0.022    0.021  999.000    0.092    0.151    0.090  999.000    0.051    0.078    0.032    0.050   5
17 06    0.081    0.024    0.022  999.000    0.106    0.214    0.059  999.000    0.056    0.108    0.021    0.037   5
17 07    0.071    0.019    0.026  999.000    0.083    0.197    0.044  999.000    0.041    0.103    0.028    0.031   5
17 08    0.050    0.020    0.027  999.000    0.062    0.105    0.115  999.000    0.046    0.121    0.059    0.036   5
17 09    0.088    0.018    0.059  999.000    0.080    0.226    0.139  999.000    0.031    0.112    0.068    0.055   5
17 10    0.085    0.026    0.071  999.000    0.082    0.183    0.084  999.000    0.030    0.065    0.039    0.061   5
