HH MM       Wp      kak      lrm      wmq      izn      fur      ebr      tdc      sjg      tuc      hon      cnb   n
12 53    0.035    0.049    0.036  999.000  999.000    0.049    0.049  999.000    0.027    0.022    0.021    0.035   4
12 54    0.032    0.034    0.028  999.000  999.000    0.063    0.077  999.000    0.033    0.021    0.023    0.042   4
12 55    0.030    0.033    0.035  999.000  999.000    0.055    0.042  999.000    0.028    0.032    0.017    0.036   4
12 56    0.026    0.025    0.033  999.000  999.000    0.155    0.080  999.000    0.027    0.021    0.013    0.035   4
12 57    0.027    0.028    0.038  999.000  999.000    0.142    0.096  999.000    0.032    0.025    0.014    0.031   4
12 58    0.031    0.024    0.039  999.000  999.000    0.206    0.060  999.000    0.056    0.036    0.028    0.032   4
12 59    0.028    0.022    0.037  999.000  999.000    0.195    0.089  999.000    0.043    0.034    0.024    0.029   4
13 00    0.037    0.033    0.057  999.000  999.000    0.182    0.123  999.000    0.066    0.070    0.027    0.031   4
13 01    0.036    0.033    0.058  999.000  999.000    0.238    0.166  999.000    0.053    0.047    0.024    0.027   4
13 02    0.029    0.026    0.038  999.000  999.000    0.199    0.096  999.000    0.066    0.063    0.019    0.031   4
13 03    0.035    0.023    0.043  999.000  999.000    0.164    0.091  999.000    0.056    0.076    0.027    0.045   4
13 04    0.034    0.030    0.045  999.000  999.000    0.137    0.112  999.000    0.033    0.056    0.018    0.042   4
13 05    0.034    0.033    0.034  999.000  999.000    0.241    0.179  999.000    0.034    0.043    0.014    0.054   4
13 06    0.025    0.022    0.019  999.000  999.000    0.216    0.108  999.000    0.050    0.055    0.020    0.040   4
13 07    0.023    0.021    0.019  999.000  999.000    0.123    0.071  999.000    0.036    0.033    0.014    0.039   4
13 08    0.020    0.016    0.022  999.000  999.000    0.202    0.107  999.000    0.039    0.024    0.012    0.030   4
13 09    0.030    0.045    0.026  999.000  999.000    0.268    0.086  999.000    0.056    0.019    0.014    0.036   4
13 10    0.034    0.071    0.028  999.000  999.000    0.218    0.054  999.000    0.046    0.024    0.009    0.028   4
13 11    0.028    0.037    0.034  999.000  999.000    0.210    0.064  999.000    0.044    0.024    0.010    0.031   4
13 12    0.025    0.030    0.024  999.000  999.000    0.161    0.145  999.000    0.040    0.035    0.008    0.040   4
13 13    0.031    0.050    0.023  999.000  999.000    0.163    0.116  999.000    0.039    0.022    0.011    0.039   4
13 14    0.035    0.050    0.040  999.000  999.000    0.139    0.087  999.000    0.046    0.040    0.011    0.041   4
13 15    0.041    0.059    0.039  999.000  999.000    0.142    0.080  999.000    0.048    0.046    0.021    0.044   4
13 16    0.031    0.032    0.039  999.000  999.000    0.189    0.062  999.000    0.050    0.039    0.018    0.034   4
13 17    0.032    0.021    0.043  999.000  999.000    0.312    0.072  999.000    0.045    0.046    0.014    0.051   4
13 18    0.027    0.022    0.036  999.000  999.000    0.205    0.060  999.000    0.046    0.042    0.019    0.032   4
13 19    0.023    0.024    0.038  999.000  999.000    0.151    0.066  999.000    0.029    0.032    0.021    0.011   4
13 20    0.027    0.027    0.049  999.000  999.000    0.066    0.073  999.000    0.042    0.035    0.017    0.015   4
13 21    0.026    0.024    0.038  999.000  999.000    0.135    0.114  999.000    0.050    0.050    0.021    0.020   4
13 22    0.022    0.032    0.022  999.000  999.000    0.149    0.103  999.000    0.048    0.040    0.012    0.020   4
13 23    0.028    0.036    0.036  999.000  999.000    0.150    0.128  999.000    0.066    0.047    0.019    0.019   4
13 24    0.042    0.034    0.064  999.000  999.000    0.297    0.197  999.000    0.093    0.101    0.027    0.044   4
13 25    0.033    0.025    0.059  999.000  999.000    0.305    0.172  999.000    0.035    0.065    0.020    0.030   4
13 26    0.025    0.035    0.038  999.000  999.000    0.222    0.094  999.000    0.063    0.057    0.012    0.017   4
13 27    0.038    0.032    0.058  999.000  999.000    0.167    0.088  999.000    0.073    0.061    0.014    0.048   4
13 28    0.032    0.034    0.040  999.000  999.000    0.110    0.119  999.000    0.045    0.030    0.020    0.035   4
13 29    0.021    0.022    0.022  999.000  999.000    0.097    0.048  999.000    0.043    0.040    0.013    0.026   4
13 30    0.035    0.041    0.031  999.000  999.000    0.132    0.092  999.000    0.059    0.029    0.028    0.041   4
13 31    0.032    0.036    0.024  999.000  999.000    0.139    0.145  999.000    0.054    0.024    0.033    0.035   4
13 32    0.029    0.025    0.031  999.000  999.000    0.102    0.181  999.000    0.040    0.030    0.028    0.031   4
13 33    0.032    0.037    0.049  999.000  999.000    0.056    0.183  999.000    0.038    0.030    0.016    0.025   4
13 34    0.025    0.035    0.030  999.000  999.000    0.081    0.158  999.000    0.045    0.043    0.015    0.021   4
13 35    0.034    0.045    0.039  999.000  999.000    0.078    0.170  999.000    0.050    0.049    0.032    0.022   4
13 36    0.028    0.028    0.049  999.000  999.000    0.113    0.164  999.000    0.054    0.024    0.016    0.019   4
13 37    0.027    0.029    0.032  999.000  999.000    0.116    0.157  999.000    0.038    0.035    0.010    0.037   4
13 38    0.025    0.030    0.017  999.000  999.000    0.150    0.136  999.000    0.036    0.039    0.014    0.040   4
13 39    0.032    0.037    0.027  999.000  999.000    0.081    0.139  999.000    0.027    0.036    0.017    0.049   4
13 40    0.029    0.029    0.032  999.000  999.000    0.097    0.090  999.000    0.035    0.049    0.016    0.039   4
13 41    0.023    0.027    0.023  999.000  999.000    0.116    0.048  999.000    0.033    0.043    0.013    0.029   4
13 42    0.031    0.041    0.016  999.000  999.000    0.133    0.082  999.000    0.047    0.054    0.029    0.037   4
13 43    0.035    0.045    0.023  999.000  999.000    0.186    0.097  999.000    0.057    0.055    0.029    0.043   4
13 44    0.034    0.030    0.041  999.000  999.000    0.163    0.165  999.000    0.066    0.048    0.022    0.043   4
13 45    0.030    0.026    0.036  999.000  999.000    0.194    0.186  999.000    0.045    0.063    0.022    0.039   4
13 46    0.031    0.034    0.031  999.000  999.000    0.147    0.176  999.000    0.067    0.079    0.027    0.030   4
13 47    0.031    0.060    0.015  999.000  999.000    0.108    0.071  999.000    0.070    0.065    0.021    0.025   4
13 48    0.036    0.063    0.037  999.000  999.000    0.129    0.056  999.000    0.045    0.046    0.017    0.029   4
13 49    0.062    0.086    0.069  999.000  999.000    0.213    0.122  999.000    0.051    0.059    0.022    0.072   4
13 50    0.096    0.115    0.097  999.000  999.000    0.245    0.141  999.000    0.068    0.097    0.027    0.147   4
13 51    0.100    0.084    0.122  999.000  999.000    0.184    0.100  999.000    0.062    0.065    0.035    0.158   4
13 52    0.073    0.072    0.091  999.000  999.000    0.204    0.093  999.000    0.053    0.060    0.031    0.099   4
13 53    0.078    0.080    0.106  999.000  999.000    0.353    0.094  999.000    0.033    0.058    0.029    0.095   4
13 54    0.078    0.090    0.078  999.000  999.000    0.157    0.091  999.000    0.037    0.058    0.021    0.124   4
13 55    0.054    0.077    0.052  999.000  999.000    0.112    0.107  999.000    0.060    0.029    0.023    0.064   4
13 56    0.036    0.024    0.019  999.000  999.000    0.212    0.145  999.000    0.047    0.081    0.066    0.034   4
13 57    0.054    0.036    0.048  999.000  999.000    0.326    0.204  999.000    0.042    0.151    0.086    0.046   4
13 58    0.063    0.040    0.062  999.000  999.000    0.264    0.109  999.000    0.064    0.166    0.050    0.099   4
13 59    0.051    0.036    0.059  999.000  999.000    0.212    0.077  999.000    0.064    0.129    0.027    0.084   4
14 00    0.037    0.032    0.035  999.000  999.000    0.168    0.052  999.000    0.044    0.074    0.023    0.059   4
14 01    0.041    0.034    0.038  999.000  999.000    0.202    0.052  999.000    0.062    0.074    0.022    0.069   4
14 02    0.042    0.056    0.041  999.000  999.000    0.240    0.096  999.000    0.053    0.061    0.016    0.056   4
14 03    0.032    0.059    0.017  999.000  999.000    0.181    0.077  999.000    0.047    0.035    0.021    0.030   4
14 04    0.031    0.046    0.042  999.000  999.000    0.115    0.030  999.000    0.043    0.035    0.022    0.016   4
14 05    0.030    0.037    0.039  999.000  999.000    0.110    0.062  999.000    0.039    0.034    0.020    0.023   4
14 06    0.027    0.043    0.018  999.000  999.000    0.108    0.043  999.000    0.044    0.037    0.015    0.034   4
14 07    0.025    0.024    0.033  999.000  999.000    0.113    0.067  999.000    0.042    0.043    0.017    0.026   4
14 08    0.029    0.024    0.028  999.000  999.000    0.090    0.082  999.000    0.048    0.041    0.026    0.039   4
14 09    0.034    0.029    0.027  999.000  999.000    0.082    0.058  999.000    0.034    0.033    0.034    0.044   4
14 10    0.028    0.038    0.031  999.000  999.000    0.104    0.055  999.000    0.034    0.031    0.019    0.023   4
14 11    0.025    0.033    0.017  999.000  999.000    0.158    0.038  999.000    0.034    0.030    0.014    0.036   4
14 12    0.030    0.048    0.024  999.000  999.000    0.127    0.037  999.000    0.033    0.027    0.021    0.028   4
14 13    0.032    0.061    0.024  999.000  999.000    0.105    0.068  999.000    0.028    0.039    0.018    0.023   4
14 14    0.043    0.068    0.044  999.000  999.000    0.133    0.059  999.000    0.041    0.044    0.016    0.046   4
14 15    0.051    0.071    0.074  999.000  999.000    0.125    0.104  999.000    0.038    0.032    0.020    0.042   4
14 16    0.067    0.087    0.098  999.000  999.000    0.129    0.101  999.000    0.061    0.049    0.024    0.058   4
14 17    0.041    0.047    0.036  999.000  999.000    0.173    0.109  999.000    0.072    0.048    0.021    0.060   4
14 18    0.038    0.055    0.046  999.000  999.000    0.177    0.092  999.000    0.047    0.067    0.015    0.038   4
14 19    0.047    0.065    0.050  999.000  999.000    0.168    0.055  999.000    0.039    0.062    0.019    0.055   4
14 20    0.047    0.062    0.057  999.000  999.000    0.230    0.073  999.000    0.040    0.042    0.024    0.045   4
14 21    0.031    0.049    0.023  999.000  999.000    0.160    0.058  999.000    0.049    0.028    0.022    0.031   4
14 22    0.037    0.032    0.023  999.000  999.000    0.190    0.076  999.000    0.032    0.037    0.017    0.078   4
14 23    0.037    0.030    0.025  999.000  999.000    0.089    0.061  999.000    0.042    0.017    0.026    0.068   4
14 24    0.042    0.041    0.026  999.000  999.000    0.092    0.051  999.000    0.041    0.033    0.021    0.082   4
14 25    0.026    0.032    0.026  999.000  999.000    0.199    0.082  999.000    0.040    0.048    0.013    0.034   4
14 26    0.024    0.025    0.024  999.000  999.000    0.134    0.079  999.000    0.034    0.045    0.027    0.020   4
14 27    0.027    0.025    0.043  999.000  999.000    0.157    0.127  999.000    0.085    0.053    0.022    0.020   4
14 28    0.025    0.024    0.030  999.000  999.000    0.277    0.178  999.000    0.072    0.032    0.010    0.035   4
14 29    0.022    0.027    0.023  999.000  999.000    0.187    0.122  999.000    0.040    0.040    0.009    0.029   4
14 30    0.032    0.047    0.039  999.000  999.000    0.175    0.086  999.000    0.020    0.054    0.011    0.031   4
14 31    0.029    0.055    0.026  999.000  999.000    0.203    0.089  999.000    0.022    0.049    0.010    0.025   4
14 32    0.030    0.042    0.028  999.000  999.000    0.149    0.087  999.000    0.048    0.060    0.015    0.036   4
14 33    0.021    0.038    0.015  999.000  999.000    0.170    0.164  999.000    0.064    0.073    0.012    0.018   4
14 34    0.026    0.040    0.019  999.000  999.000    0.227    0.128  999.000    0.112    0.122    0.009    0.035   4
14 35    0.028    0.030    0.028  999.000  999.000    0.236    0.172  999.000    0.081    0.090    0.011    0.044   4
14 36    0.027    0.028    0.036  999.000  999.000    0.238    0.200  999.000    0.024    0.058    0.016    0.029   4
14 37    0.024    0.024    0.032  999.000  999.000    0.231    0.063  999.000    0.023    0.069    0.020    0.018   4
14 38    0.024    0.027    0.025  999.000  999.000    0.198    0.085  999.000    0.025    0.074    0.020    0.025   4
14 39    0.022    0.027    0.020  999.000  999.000    0.198    0.132  999.000    0.027    0.042    0.018    0.025   4
14 40    0.024    0.027    0.026  999.000  999.000    0.135    0.063  999.000    0.030    0.035    0.014    0.027   4
14 41    0.026    0.022    0.040  999.000  999.000    0.106    0.068  999.000    0.056    0.059    0.014    0.027   4
14 42    0.030    0.034    0.038  999.000  999.000    0.129    0.059  999.000    0.057    0.064    0.011    0.035   4
14 43    0.022    0.021    0.031  999.000  999.000    0.082    0.051  999.000    0.053    0.053    0.014    0.023   4
14 44    0.025    0.021    0.027  999.000  999.000    0.121    0.040  999.000    0.032    0.060    0.024    0.028   4
14 45    0.029    0.029    0.036  999.000  999.000    0.156    0.070  999.000    0.034    0.080    0.023    0.022   3
14 46    0.024    0.018    0.029  999.000  999.000    0.135    0.108  999.000    0.053    0.088    0.021    0.027   3
14 47    0.027    0.027    0.028  999.000  999.000    0.093    0.126  999.000    0.030    0.053    0.011    0.025   3
14 48    0.031    0.028    0.041  999.000  999.000    0.169    0.114  999.000    0.037    0.089    0.015    0.023   3
14 49    0.035    0.041    0.030  999.000  999.000    0.183    0.079  999.000    0.032    0.049    0.033    0.034   3
14 50    0.033    0.045    0.023  999.000  999.000    0.171    0.071  999.000    0.035    0.052    0.025    0.031   3
14 51    0.030    0.040    0.025  999.000  999.000    0.222    0.071  999.000    0.059    0.074    0.019    0.026   3
14 52    0.031    0.043    0.014  999.000  999.000    0.145    0.095  999.000    0.079    0.086    0.043    0.037   3
14 53    0.030    0.037    0.011  999.000  999.000    0.111    0.166  999.000    0.038    0.081    0.038    0.041   3
14 54    0.024    0.035    0.025  999.000  999.000    0.250    0.162  999.000    0.044    0.165    0.027    0.013   3
14 55    0.024    0.021    0.034  999.000  999.000    0.229    0.105  999.000    0.047    0.141    0.022    0.017   3
14 56    0.036    0.024    0.058  999.000  999.000    0.290    0.169  999.000    0.052    0.081    0.024    0.026   3
14 57    0.033    0.035    0.031  999.000  999.000    0.216    0.131  999.000    0.036    0.112    0.050    0.033   3
14 58    0.030    0.029    0.023  999.000  999.000    0.129    0.102  999.000    0.050    0.100    0.032    0.037   3
14 59    0.041    0.041    0.036  999.000  999.000    0.169    0.073  999.000    0.051    0.103    0.019    0.045   3
15 00    0.042    0.045    0.031  999.000  999.000    0.285    0.085  999.000    0.089    0.113    0.027    0.050   3
15 01    0.038    0.026    0.030  999.000  999.000    0.357    0.125  999.000    0.067    0.120    0.021    0.056   3
15 02    0.030    0.029    0.040  999.000  999.000    0.184    0.096  999.000    0.103    0.069    0.026    0.019   3
15 03    0.035    0.023    0.048  999.000  999.000    0.184    0.110  999.000    0.091    0.088    0.021    0.035   3
15 04    0.037    0.039    0.027  999.000  999.000    0.073    0.176  999.000    0.058    0.072    0.039    0.045   3
15 05    0.041    0.044    0.042  999.000  999.000    0.131    0.095  999.000    0.051    0.158    0.071    0.036   3
15 06    0.049    0.047    0.043  999.000  999.000    0.246    0.085  999.000    0.045    0.170    0.045    0.057   3
15 07    0.039    0.028    0.042  999.000  999.000    0.260    0.059  999.000    0.036    0.111    0.027    0.047   3
15 08    0.042    0.049    0.028  999.000  999.000    0.195    0.068  999.000    0.063    0.106    0.023    0.048   3
15 09    0.050    0.052    0.025  999.000  999.000    0.296    0.087  999.000    0.087    0.139    0.026    0.072   3
15 10    0.037    0.031    0.029  999.000  999.000    0.223    0.070  999.000    0.066    0.092    0.027    0.051   3
15 11    0.036    0.029    0.033  999.000  999.000    0.087    0.067  999.000    0.077    0.094    0.020    0.045   3
15 12    0.034    0.035    0.029  999.000  999.000    0.140    0.066  999.000    0.066    0.121    0.033    0.039   3
15 13    0.033    0.041    0.024  999.000  999.000    0.168    0.060  999.000    0.077    0.125    0.036    0.035   3
15 14    0.026    0.036    0.015  999.000  999.000    0.171    0.119  999.000    0.043    0.136    0.040    0.027   3
15 15    0.020    0.022    0.013  999.000  999.000    0.170    0.117  999.000    0.049    0.110    0.036    0.025   3
15 16    0.027    0.021    0.023  999.000  999.000    0.187    0.057  999.000    0.024    0.113    0.024    0.038   3
15 17    0.044    0.036    0.042  999.000  999.000    0.192    0.077  999.000    0.056    0.103    0.026    0.053   3
15 18    0.042    0.041    0.042  999.000  999.000    0.178    0.077  999.000    0.073    0.126    0.023    0.045   3
15 19    0.031    0.043    0.025  999.000  999.000    0.275    0.084  999.000    0.033    0.056    0.022    0.024   3
15 20    0.024    0.026    0.017  999.000  999.000    0.110    0.104  999.000    0.033    0.050    0.016    0.028   3
15 21    0.028    0.039    0.019  999.000  999.000    0.186    0.082  999.000    0.041    0.070    0.027    0.027   3
15 22    0.026    0.025    0.016  999.000  999.000    0.266    0.103  999.000    0.042    0.124    0.035    0.037   3
15 23    0.041    0.028    0.019  999.000  999.000    0.185    0.079  999.000    0.054    0.113    0.039    0.078   3
15 24    0.038    0.042    0.024  999.000  999.000    0.164    0.123  999.000    0.059    0.170    0.046    0.046   3
15 25    0.042    0.057    0.029  999.000  999.000    0.208    0.065  999.000    0.057    0.144    0.040    0.039   3
15 26    0.047    0.061    0.030  999.000  999.000    0.235    0.113  999.000    0.040    0.074    0.035    0.049   3
15 27    0.029    0.028    0.030  999.000  999.000    0.138    0.139  999.000    0.051    0.070    0.027    0.029   3
15 28    0.030    0.038    0.019  999.000  999.000    0.118    0.070  999.000    0.070    0.058    0.026    0.033   3
15 29    0.035    0.031    0.044  999.000  999.000    0.134    0.112  999.000    0.047    0.067    0.025    0.030   3
15 30    0.034    0.034    0.030  999.000  999.000    0.133    0.123  999.000    0.025    0.081    0.023    0.038   3
15 31    0.039    0.046    0.016  999.000  999.000    0.095    0.093  999.000    0.040    0.075    0.025    0.055   3
15 32    0.037    0.048    0.025  999.000  999.000    0.091    0.152  999.000    0.063    0.049    0.025    0.038   3
15 33    0.031    0.026    0.029  999.000  999.000    0.108    0.287  999.000    0.035    0.067    0.023    0.038   3
15 34    0.028    0.036    0.028  999.000  999.000    0.139    0.109  999.000    0.025    0.057    0.013    0.020   3
15 35    0.040    0.053    0.028  999.000  999.000    0.192    0.149  999.000    0.044    0.078    0.016    0.039   3
15 36    0.030    0.027    0.024  999.000  999.000    0.106    0.161  999.000    0.041    0.065    0.022    0.038   3
15 37    0.025    0.024    0.023  999.000  999.000    0.100    0.213  999.000    0.040    0.054    0.028    0.027   3
15 38    0.029    0.024    0.031  999.000  999.000    0.126    0.121  999.000    0.043    0.060    0.032    0.032   3
15 39    0.026    0.029    0.023  999.000  999.000    0.208    0.096  999.000    0.052    0.045    0.016    0.027   3
15 40    0.019    0.017    0.021  999.000  999.000    0.133    0.083  999.000    0.034    0.030    0.016    0.021   3
15 41    0.021    0.012    0.027  999.000  999.000    0.084    0.099  999.000    0.041    0.035    0.019    0.023   3
15 42    0.020    0.017    0.022  999.000  999.000    0.109    0.080  999.000    0.042    0.037    0.023    0.022   3
15 43    0.023    0.015    0.021  999.000  999.000    0.120    0.126  999.000    0.016    0.040    0.028    0.032   3
15 44    0.032    0.029    0.029  999.000  999.000    0.096    0.070  999.000    0.024    0.038    0.034    0.040   3
15 45    0.029    0.024    0.039  999.000  999.000    0.112    0.059  999.000    0.020    0.032    0.014    0.025   3
15 46    0.025    0.035    0.018  999.000  999.000    0.078    0.048  999.000    0.021    0.028    0.011    0.023   3
15 47    0.030    0.043    0.024  999.000  999.000    0.057    0.108  999.000    0.041    0.034    0.010    0.022   3
15 48    0.025    0.036    0.015  999.000  999.000    0.088    0.098  999.000    0.038    0.036    0.014    0.024   3
15 49    0.022    0.022    0.012  999.000  999.000    0.119    0.117  999.000    0.022    0.059    0.016    0.033   3
15 50    0.021    0.016    0.023  999.000  999.000    0.192    0.111  999.000    0.016    0.063    0.014    0.024   3
15 51    0.032    0.021    0.039  999.000  999.000    0.100    0.117  999.000    0.032    0.059    0.016    0.035   3
15 52    0.022    0.017    0.028  999.000  999.000    0.139    0.089  999.000    0.031    0.086    0.020    0.020   3
15 53    0.022    0.023    0.021  999.000  999.000    0.197    0.148  999.000    0.031    0.074    0.026    0.022   3
15 54    0.027    0.017    0.021  999.000  999.000    0.137    0.149  999.000    0.041    0.092    0.026    0.043   3
15 55    0.031    0.016    0.040  999.000  999.000    0.133    0.090  999.000    0.044    0.075    0.025    0.036   3
15 56    0.024    0.020    0.025  999.000  999.000    0.096    0.103  999.000    0.034    0.058    0.026    0.025   3
15 57    0.037    0.018    0.023  999.000  999.000    0.135    0.093  999.000    0.026    0.056    0.028    0.070   3
15 58    0.029    0.019    0.030  999.000  999.000    0.118    0.155  999.000    0.032    0.047    0.026    0.037   3
15 59    0.037    0.028    0.041  999.000  999.000    0.114    0.087  999.000    0.046    0.048    0.029    0.043   3
16 00    0.035    0.043    0.044  999.000  999.000    0.082    0.068  999.000    0.045    0.059    0.025    0.017   3
16 01    0.032    0.032    0.026  999.000  999.000    0.071    0.069  999.000    0.033    0.069    0.022    0.039   3
16 02    0.035    0.029    0.040  999.000  999.000    0.090    0.064  999.000    0.034    0.057    0.015    0.036   3
16 03    0.033    0.028    0.039  999.000  999.000    0.077    0.084  999.000    0.032    0.052    0.017    0.031   3
16 04    0.033    0.037    0.047  999.000  999.000    0.108    0.066  999.000    0.021    0.037    0.016    0.016   3
16 05    0.037    0.052    0.028  999.000  999.000    0.076    0.067  999.000    0.019    0.030    0.017    0.030   3
16 06    0.026    0.033    0.014  999.000  999.000    0.078    0.052  999.000    0.034    0.017    0.009    0.031   3
16 07    0.026    0.023    0.028  999.000  999.000    0.113    0.056  999.000    0.038    0.020    0.007    0.027   3
16 08    0.024    0.025    0.023  999.000  999.000    0.126    0.101  999.000    0.029    0.021    0.006    0.024   3
16 09    0.017    0.023    0.012  999.000  999.000    0.094    0.161  999.000    0.041    0.018    0.006    0.015   3
16 10    0.019    0.025    0.013  999.000  999.000    0.141    0.130  999.000    0.033    0.011    0.006    0.019   3
16 11    0.017    0.014    0.020  999.000  999.000    0.130    0.072  999.000    0.018    0.019    0.012    0.017   3
16 12    0.026    0.025    0.034  999.000  999.000    0.088    0.046  999.000    0.039    0.016    0.012    0.018   3
16 13    0.026    0.028    0.029  999.000  999.000    0.047    0.049  999.000    0.038    0.010    0.006    0.020   3
16 14    0.026    0.034    0.033  999.000  999.000    0.084    0.032  999.000    0.024    0.015    0.008    0.013   3
16 15    0.030    0.029    0.042  999.000  999.000    0.129    0.029  999.000    0.036    0.020    0.014    0.019   3
16 16    0.037    0.029    0.040  999.000  999.000    0.104    0.053  999.000    0.026    0.036    0.012    0.042   3
16 17    0.028    0.023    0.026  999.000  999.000    0.048    0.044  999.000    0.017    0.033    0.011    0.033   3
16 18    0.021    0.026    0.016  999.000  999.000    0.059    0.053  999.000    0.020    0.035    0.008    0.020   3
16 19    0.018    0.022    0.019  999.000  999.000    0.071    0.063  999.000    0.026    0.049    0.019    0.014   3
16 20    0.015    0.014    0.019  999.000  999.000    0.103    0.091  999.000    0.041    0.034    0.017    0.013   3
16 21    0.012    0.006    0.019  999.000  999.000    0.122    0.080  999.000    0.034    0.045    0.016    0.011   3
16 22    0.010    0.008    0.014  999.000  999.000    0.126    0.098  999.000    0.028    0.052    0.017    0.009   3
16 23    0.014    0.011    0.014  999.000  999.000    0.100    0.081  999.000    0.043    0.041    0.012    0.017   3
16 24    0.019    0.014    0.029  999.000  999.000    0.144    0.067  999.000    0.037    0.033    0.008    0.015   3
16 25    0.020    0.015    0.033  999.000  999.000    0.169    0.168  999.000    0.027    0.027    0.006    0.012   3
16 26    0.015    0.009    0.023  999.000  999.000    0.109    0.130  999.000    0.033    0.024    0.011    0.012   3
16 27    0.018    0.015    0.025  999.000  999.000    0.068    0.084  999.000    0.042    0.016    0.015    0.015   3
16 28    0.014    0.013    0.017  999.000  999.000    0.066    0.104  999.000    0.038    0.022    0.010    0.012   3
16 29    0.016    0.014    0.021  999.000  999.000    0.066    0.170  999.000    0.026    0.021    0.008    0.013   3
16 30    0.016    0.012    0.025  999.000  999.000    0.041    0.060  999.000    0.026    0.012    0.010    0.012   3
16 31    0.025    0.011    0.028  999.000  999.000    0.045    0.095  999.000    0.038    0.009    0.011    0.016   4
16 32    0.038    0.018    0.021  999.000  999.000    0.091    0.156  999.000    0.041    0.013    0.010    0.024   4
16 33    0.060    0.013    0.027  999.000  999.000    0.181    0.147  999.000    0.033    0.021    0.009    0.019   4
16 34    0.053    0.011    0.033  999.000  999.000    0.143    0.129  999.000    0.038    0.023    0.008    0.025   4
16 35    0.037    0.010    0.017  999.000  999.000    0.100    0.146  999.000    0.038    0.022    0.008    0.019   4
16 36    0.029    0.009    0.012  999.000  999.000    0.085    0.079  999.000    0.040    0.033    0.014    0.012   4
16 37    0.029    0.010    0.019  999.000  999.000    0.073    0.091  999.000    0.040    0.021    0.015    0.016   4
16 38    0.045    0.013    0.021  999.000  999.000    0.128    0.166  999.000    0.046    0.021    0.018    0.017   4
16 39    0.050    0.012    0.033  999.000  999.000    0.135    0.167  999.000    0.041    0.026    0.011    0.020   4
16 40    0.047    0.012    0.046  999.000  999.000    0.107    0.133  999.000    0.055    0.017    0.011    0.024   4
16 41    0.036    0.011    0.042  999.000  999.000    0.064    0.127  999.000    0.059    0.028    0.014    0.028   4
16 42    0.040    0.011    0.028  999.000  999.000    0.084    0.145  999.000    0.044    0.030    0.019    0.035   4
16 43    0.049    0.016    0.046  999.000  999.000    0.119    0.192  999.000    0.050    0.035    0.028    0.015   4
16 44    0.086    0.032    0.102  999.000  999.000    0.180    0.135  999.000    0.041    0.039    0.040    0.031   4
16 45    0.065    0.037    0.111  999.000  999.000    0.068    0.109  999.000    0.030    0.035    0.039    0.045   4
16 46    0.046    0.021    0.059  999.000  999.000    0.060    0.146  999.000    0.035    0.018    0.018    0.045   4
16 47    0.041    0.015    0.046  999.000  999.000    0.067    0.156  999.000    0.039    0.010    0.008    0.038   4
16 48    0.056    0.013    0.061  999.000  999.000    0.118    0.108  999.000    0.028    0.017    0.014    0.029   4
16 49    0.057    0.030    0.072  999.000  999.000    0.104    0.039  999.000    0.040    0.031    0.019    0.022   4
16 50    0.067    0.036    0.075  999.000  999.000    0.130    0.079  999.000    0.032    0.033    0.025    0.027   4
16 51    0.076    0.034    0.068  999.000  999.000    0.164    0.152  999.000    0.053    0.025    0.017    0.039   4
16 52    0.057    0.020    0.063  999.000  999.000    0.102    0.108  999.000    0.040    0.028    0.011    0.042   4
16 53    0.041    0.018    0.054  999.000  999.000    0.049    0.068  999.000    0.038    0.032    0.015    0.044   4
16 54    0.029    0.011    0.029  999.000  999.000    0.048    0.051  999.000    0.053    0.018    0.012    0.026   4
16 55    0.032    0.010    0.025  999.000  999.000    0.076    0.058  999.000    0.067    0.025    0.010    0.019   4
16 56    0.036    0.013    0.026  999.000  999.000    0.079    0.143  999.000    0.087    0.022    0.019    0.025   4
16 57    0.046    0.015    0.031  999.000  999.000    0.111    0.171  999.000    0.067    0.019    0.010    0.025   4
16 58    0.038    0.015    0.018  999.000  999.000    0.099    0.212  999.000    0.049    0.040    0.027    0.019   4
16 59    0.034    0.014    0.024  999.000  999.000    0.080    0.127  999.000    0.031    0.038    0.021    0.019   4
17 00    0.046    0.018    0.040  999.000  999.000    0.097    0.110  999.000    0.040    0.029    0.017    0.028   4
17 01    0.056    0.014    0.030  999.000  999.000    0.149    0.110  999.000    0.044    0.025    0.017    0.030   4
17 02    0.046    0.013    0.024  999.000  999.000    0.134    0.154  999.000    0.050    0.025    0.012    0.013   4
17 03    0.041    0.011    0.013  999.000  999.000    0.125    0.190  999.000    0.039    0.033    0.016    0.016   4
17 04    0.045    0.010    0.025  999.000  999.000    0.127    0.131  999.000    0.038    0.025    0.011    0.018   4
17 05    0.048    0.026    0.053  999.000  999.000    0.084    0.222  999.000    0.073    0.017    0.015    0.028   4
17 06    0.078    0.041    0.070  999.000  999.000    0.125    0.182  999.000    0.051    0.024    0.028    0.076   4
17 07    0.080    0.038    0.071  999.000  999.000    0.156    0.094  999.000    0.032    0.022    0.016    0.056   4
17 08    0.065    0.023    0.067  999.000  999.000    0.122    0.056  999.000    0.041    0.024    0.014    0.047   4
17 09    0.047    0.015    0.033  999.000  999.000    0.108    0.044  999.000    0.034    0.026    0.014    0.032   4
17 10    0.056    0.016    0.032  999.000  999.000    0.141    0.143  999.000    0.024    0.035    0.019    0.037   4
